,video,internet,phone,age,income,HHsize,married,children,cluster
4692,102.31994629,63.0,0.0,26.0,4.0,4.0,1.0,1.0,0
4693,56.597998047,60.0,0.0,56.0,8.0,8.0,1.0,1.0,0
4694,23.642999268,53.492993164,0.0,42.0,6.0,3.0,0.0,1.0,0
4695,59.891973877,49.2,25.0,70.0,7.0,3.0,1.0,1.0,1
4696,71.791967773,35.0,10.0,44.0,9.0,8.0,1.0,1.0,1
4697,112.23897095,36.5,25.0,50.0,6.0,6.0,1.0,1.0,1
4698,58.838980103000004,35.0,30.0,44.0,1.0,1.0,0.0,0.0,1
4699,103.77194824,47.5,12.0,28.0,1.0,1.0,0.0,0.0,1
4700,68.35399169899999,26.9,0.0,58.0,3.0,2.0,0.0,0.0,0
4701,75.597998047,0.0,0.0,28.0,4.0,3.0,1.0,1.0,2
4702,66.809997559,45.0,0.0,32.0,3.0,2.0,0.0,0.0,0
4703,119.79596558,35.5,15.5,54.0,9.0,3.0,1.0,1.0,1
4704,82.971948242,30.0,10.98999939,42.0,6.0,2.0,1.0,0.0,1
4705,79.197998047,38.3,0.0,64.0,9.0,4.0,1.0,0.0,0
4706,90.249963379,31.009988403,10.0,72.0,3.0,2.0,1.0,0.0,1
4707,53.491973877,35.0,15.98999939,48.0,3.0,6.0,1.0,1.0,1
4708,16.809997559,48.75,0.0,46.0,1.0,1.0,0.0,0.0,0
4709,78.938970947,42.7,10.0,72.0,4.0,3.0,0.0,1.0,1
4710,160.12393799,44.989990234,25.25,60.0,9.0,6.0,1.0,1.0,1
4711,73.045977783,0.0,15.0,70.0,1.0,4.0,0.0,1.0,2
4712,22.071990966999998,55.0,0.0,32.0,3.0,1.0,0.0,0.0,0
4713,86.44797363299999,74.229998779,39.949981689,60.0,9.0,4.0,1.0,1.0,1
4714,88.571948242,39.5,0.0,66.0,9.0,1.0,0.0,0.0,0
4715,45.311993408,32.749984741,0.0,36.0,6.0,4.0,1.0,1.0,0
4716,68.097998047,45.4,0.0,56.0,4.0,5.0,1.0,1.0,0
4717,141.26193848,42.0,0.0,58.0,8.0,3.0,1.0,1.0,0
4718,114.52196045,44.4,59.899993896000005,60.0,5.0,2.0,1.0,0.0,1
4719,81.021948242,45.0,0.0,24.0,9.0,1.0,0.0,0.0,0
4720,134.23892822,44.0,29.989990234,50.0,1.0,1.0,0.0,0.0,1
4721,63.963970947,41.2,0.0,34.0,1.0,3.0,0.0,1.0,0
4722,106.47097778,35.0,12.5,46.0,3.0,2.0,1.0,0.0,1
4723,5.2549987793,36.0,0.0,32.0,3.0,2.0,1.0,0.0,0
4724,75.271948242,38.4,0.0,58.0,2.0,3.0,1.0,0.0,0
4725,29.728991699,0.0,36.0,42.0,1.0,1.0,0.0,0.0,2
4726,88.63895874,0.0,9.0,62.0,4.0,3.0,0.0,0.0,2
4727,126.45297852,47.054983521000004,26.0,78.0,8.0,2.0,1.0,0.0,1
4728,111.67194824,35.0,0.0,52.0,8.0,5.0,1.0,1.0,0
4729,93.409973145,45.0,0.0,32.0,1.0,2.0,0.0,0.0,0
4730,68.373986816,0.0,0.0,94.0,1.0,2.0,0.0,0.0,2
4731,72.771948242,42.4,26.0,66.0,6.0,3.0,1.0,0.0,1
4732,79.83897094699999,87.2,2.0,56.0,3.0,3.0,0.0,1.0,0
4733,102.39196777,50.0,0.0,50.0,6.0,7.0,1.0,1.0,0
4734,71.83897094699999,36.1,14.49699707,42.0,3.0,3.0,0.0,1.0,1
4735,56.061993408,42.4,20.949996948,70.0,5.0,5.0,1.0,0.0,1
4736,59.66998291,35.0,0.0,70.0,9.0,4.0,1.0,0.0,0
4737,28.86199646,46.4,0.0,32.0,6.0,1.0,0.0,0.0,0
4738,69.58798828100001,0.0,0.0,72.0,6.0,6.0,0.0,1.0,2
4739,29.728991699,45.2,39.989990234000004,30.0,6.0,4.0,1.0,0.0,1
4740,99.569946289,40.0,10.0,26.0,5.0,4.0,0.0,1.0,1
4741,67.871948242,30.4,31.5,88.0,4.0,3.0,1.0,1.0,1
4742,4.5549987793,62.75498352100001,0.0,36.0,5.0,3.0,0.0,1.0,0
4743,93.997961426,60.039996338,25.0,44.0,6.0,5.0,1.0,0.0,1
4744,68.359985352,50.0,0.0,18.0,1.0,3.0,0.0,1.0,0
4745,105.84896851,0.0,0.0,62.0,7.0,3.0,1.0,0.0,2
4746,73.34197998,85.2,0.0,40.0,1.0,5.0,0.0,0.0,0
4747,69.67398681600001,56.5,0.0,52.0,4.0,3.0,0.0,0.0,0
4748,66.809997559,50.0,0.0,46.0,3.0,2.0,0.0,1.0,0
4749,79.828961182,15.0,25.0,70.0,4.0,3.0,0.0,1.0,1
4750,79.569946289,35.0,10.0,24.0,1.0,3.0,1.0,1.0,1
4751,76.33897094699999,39.0,25.0,28.0,1.0,2.0,0.0,0.0,1
4752,67.891973877,0.0,0.0,30.0,1.0,1.0,0.0,0.0,2
4753,99.97194824200001,22.4,15.0,66.0,6.0,3.0,1.0,0.0,1
4754,83.971948242,28.5,17.0,46.0,1.0,2.0,1.0,0.0,1
4755,63.797998047,47.2,0.0,18.0,3.0,3.0,1.0,1.0,0
4756,67.071948242,45.0,0.0,54.0,9.0,2.0,0.0,0.0,0
4757,74.323999023,0.0,0.0,88.0,2.0,1.0,0.0,0.0,2
4758,21.197998047000002,35.3,0.0,32.0,4.0,2.0,1.0,0.0,0
4759,79.271948242,49.0,18.0,56.0,9.0,3.0,1.0,1.0,1
4760,74.34197998,48.6,0.0,54.0,9.0,5.0,1.0,1.0,0
4761,70.081976318,44.7,27.6,54.0,8.0,8.0,1.0,1.0,1
4762,74.597998047,52.4,0.0,34.0,1.0,1.0,0.0,0.0,0
4763,76.34197998,48.6,20.0,64.0,5.0,5.0,1.0,1.0,1
4764,76.597998047,35.0,20.25,34.0,4.0,4.0,1.0,1.0,1
4765,54.97398681600001,62.75498352100001,0.0,52.0,1.0,1.0,0.0,0.0,0
4766,57.597998047,62.4,0.0,72.0,5.0,2.0,0.0,0.0,0
4767,81.648968506,0.0,0.0,64.0,8.0,2.0,0.0,0.0,2
4768,114.96896362,30.0,26.991992188,62.0,4.0,2.0,0.0,1.0,1
4769,106.27198486,0.0,0.0,70.0,7.0,2.0,1.0,0.0,2
4770,72.671948242,0.0,0.0,40.0,3.0,1.0,0.0,0.0,2
4771,78.159973145,51.0,0.0,62.0,4.0,5.0,1.0,0.0,0
4772,6.265997314500001,43.5,10.0,,,,,,1
4773,73.859973145,50.0,0.0,46.0,2.0,2.0,0.0,1.0,0
4774,103.66196289,0.0,0.0,76.0,3.0,2.0,1.0,0.0,2
4775,67.181958008,32.5,25.0,28.0,9.0,4.0,1.0,1.0,1
4776,84.809997559,0.0,0.0,30.0,3.0,2.0,1.0,0.0,2
4777,68.597998047,0.0,0.0,84.0,1.0,1.0,0.0,0.0,2
4778,166.78793945,60.0,84.949951172,50.0,6.0,5.0,1.0,1.0,1
4779,73.569946289,45.0,0.0,24.0,6.0,3.0,0.0,1.0,0
4780,64.659973145,35.0,0.0,36.0,1.0,2.0,0.0,0.0,0
4781,132.14694824,30.0,0.0,50.0,6.0,6.0,1.0,1.0,0
4782,111.56994629,47.5,0.0,36.0,6.0,2.0,1.0,0.0,0
4783,44.191973876999995,38.2,29.949996948000003,44.0,6.0,3.0,0.0,1.0,1
4784,85.538970947,49.6,30.0,44.0,4.0,2.0,1.0,0.0,1
4785,241.89593506,55.0,28.0,56.0,9.0,6.0,0.0,0.0,1
4786,76.34197998,0.0,0.0,80.0,6.0,5.0,0.0,1.0,2
4787,78.845977783,30.0,0.0,20.0,1.0,2.0,1.0,0.0,0
4788,32.373989868,46.959985352,0.0,70.0,7.0,4.0,1.0,0.0,0
4789,107.85896606,49.879989624,20.0,46.0,3.0,2.0,1.0,0.0,1
4790,103.47194824,42.4,0.0,54.0,8.0,3.0,1.0,0.0,0
4791,69.771948242,30.4,0.0,24.0,1.0,1.0,0.0,0.0,0
4792,70.787988281,100.0,0.0,72.0,3.0,2.0,0.0,1.0,0
4793,73.797998047,45.0,0.0,42.0,6.0,2.0,0.0,0.0,0
4794,65.659973145,40.0,0.0,,,,,,0
4795,54.391973877,76.6,0.0,22.0,3.0,2.0,0.0,0.0,0
4796,68.597998047,47.4,26.149993895999998,38.0,9.0,6.0,1.0,1.0,1
4797,56.541973877,44.0,15.0,44.0,2.0,1.0,0.0,0.0,1
4798,15.798994445999998,45.6,3.0,26.0,1.0,1.0,0.0,0.0,0
4799,91.845977783,38.4,49.949981689,66.0,9.0,5.0,1.0,1.0,1
4800,110.84597778,0.0,0.0,52.0,9.0,4.0,1.0,1.0,2
4801,63.409973145,45.0,10.0,64.0,1.0,1.0,0.0,0.0,1
4802,66.809997559,43.333333333,17.75,40.0,3.0,1.0,0.0,0.0,1
4803,153.08195801,49.2,27.0,40.0,1.0,1.0,0.0,0.0,1
4804,99.22398681600001,49.2,0.0,48.0,6.0,3.0,1.0,1.0,0
4805,77.845977783,45.0,0.0,26.0,1.0,1.0,0.0,0.0,0
4806,128.62094727,44.0,0.0,62.0,6.0,2.0,1.0,0.0,0
4807,73.597998047,59.0,0.0,52.0,6.0,3.0,1.0,1.0,0
4808,76.874423557,15.0,25.0,28.0,1.0,1.0,0.0,0.0,1
4809,73.127954102,44.7,0.0,42.0,6.0,4.0,1.0,1.0,0
4810,62.375976563,35.4,0.0,44.0,4.0,7.0,1.0,1.0,0
4811,63.797998047,45.3,0.0,38.0,3.0,4.0,1.0,1.0,0
4812,69.96799316399999,23.0,21.0,66.0,4.0,1.0,0.0,0.0,1
4813,15.682213677,32.222222222,7.7722201876999994,46.0,5.0,4.0,0.0,1.0,1
4814,99.04096679700001,34.851983643000004,32.101982117,58.0,5.0,3.0,1.0,0.0,1
4815,94.159973145,45.0,10.0,54.0,6.0,5.0,1.0,1.0,1
4816,66.597998047,31.0,0.0,34.0,7.0,6.0,1.0,1.0,0
4817,93.77194824200001,41.0,7.0,30.0,4.0,3.0,1.0,1.0,1
4818,68.938970947,33.5,20.0,54.0,7.0,6.0,1.0,1.0,1
4819,81.809997559,60.0,0.0,26.0,3.0,1.0,0.0,0.0,0
4820,85.171948242,37.4,25.0,56.0,2.0,3.0,1.0,0.0,1
4821,63.797998047,35.3,10.0,42.0,1.0,1.0,0.0,0.0,1
4822,21.197998047000002,44.989990234,47.699981689,58.0,2.0,3.0,1.0,1.0,1
4823,70.661987305,42.0,0.0,42.0,6.0,2.0,0.0,0.0,0
4824,109.56994629,55.0,0.0,50.0,6.0,2.0,1.0,0.0,0
4825,75.659973145,55.0,10.0,36.0,5.0,3.0,0.0,1.0,1
4826,113.99196777,39.4,18.0,34.0,9.0,4.0,1.0,1.0,1
4827,92.397998047,51.0,0.0,34.0,3.0,3.0,0.0,1.0,0
4828,102.16796875,36.2,18.119998169000002,54.0,8.0,4.0,1.0,0.0,1
4829,169.94194336,41.159979248,21.0,58.0,9.0,5.0,1.0,1.0,1
4830,62.397998047,36.4,0.0,72.0,7.0,2.0,1.0,0.0,0
4831,41.491973877,0.0,27.0,54.0,4.0,2.0,1.0,0.0,2
4832,68.323999023,54.154983521000005,0.0,74.0,3.0,1.0,0.0,0.0,0
4833,78.138970947,48.2,0.0,38.0,4.0,4.0,0.0,1.0,0
4834,78.071948242,45.0,0.0,40.0,5.0,4.0,1.0,1.0,0
4835,78.83897094699999,43.2,30.0,68.0,7.0,3.0,1.0,1.0,1
4836,70.83897094699999,47.2,25.0,62.0,1.0,1.0,0.0,0.0,1
4837,42.159973145,0.0,0.0,26.0,1.0,1.0,0.0,0.0,2
4838,77.538970947,28.5,25.0,44.0,1.0,1.0,0.0,0.0,1
4839,68.659973145,35.0,10.0,82.0,1.0,1.0,0.0,0.0,1
4840,66.721948242,52.5,3.0,40.0,6.0,3.0,1.0,1.0,0
4841,75.861987305,35.0,0.0,32.0,5.0,2.0,0.0,1.0,0
4842,64.471972656,36.0,0.0,30.0,6.0,2.0,1.0,0.0,0
4843,110.59799805,35.0,0.0,34.0,6.0,3.0,1.0,1.0,0
4844,99.92194824200001,42.0,25.0,38.0,3.0,3.0,1.0,1.0,1
4845,149.92708915,45.0,10.0,54.0,7.0,3.0,1.0,1.0,1
4846,98.39196777299999,46.6,25.0,58.0,7.0,4.0,1.0,1.0,1
4847,98.39196777299999,66.2,15.0,82.0,5.0,3.0,1.0,1.0,1
4848,67.891973877,42.2,0.0,28.0,7.0,3.0,0.0,1.0,0
4849,91.476664225,41.666666667,0.0,42.0,5.0,2.0,0.0,0.0,0
4850,64.659973145,55.0,0.0,82.0,2.0,2.0,1.0,0.0,0
4851,67.597998047,72.4,0.0,74.0,3.0,3.0,1.0,0.0,0
4852,102.84597778,38.4,0.0,62.0,4.0,1.0,0.0,0.0,0
4853,133.89794922,51.3,25.25,56.0,6.0,3.0,1.0,1.0,1
4854,103.17194824,42.0,10.0,50.0,6.0,4.0,1.0,1.0,1
4855,22.071990966999998,18.4,0.0,56.0,9.0,4.0,1.0,1.0,0
4856,57.878723145,0.0,0.0,44.0,4.0,2.0,0.0,0.0,2
4857,116.58798828,47.4,0.0,48.0,9.0,4.0,1.0,0.0,0
4858,128.59594727,31.2,25.0,56.0,9.0,2.0,1.0,0.0,1
4859,100.84597778,36.4,0.0,32.0,6.0,4.0,0.0,1.0,0
4860,67.161975098,0.0,0.0,86.0,9.0,1.0,0.0,0.0,2
4861,68.373986816,0.0,0.0,52.0,1.0,4.0,0.0,1.0,2
4862,71.409973145,45.0,0.0,18.0,1.0,2.0,1.0,0.0,0
4863,69.497961426,26.3,20.0,44.0,9.0,1.0,0.0,0.0,1
4864,9.8159973145,48.5,1.0,58.0,3.0,5.0,1.0,1.0,0
4865,75.88898010300001,40.7,0.0,54.0,4.0,5.0,0.0,1.0,0
4866,22.569992065,65.0,0.0,22.0,1.0,2.0,1.0,0.0,0
4867,99.915991211,40.949981689,0.0,52.0,5.0,6.0,1.0,0.0,0
4868,109.52896118,36.5,0.0,44.0,3.0,1.0,0.0,0.0,0
4869,62.491385324,28.571428571,8.5714285714,34.0,3.0,3.0,0.0,1.0,1
4870,68.33897094699999,46.7,0.0,48.0,6.0,3.0,0.0,1.0,0
4871,112.17299805,37.4,0.0,66.0,3.0,2.0,1.0,0.0,0
4872,67.238980103,47.3,20.0,58.0,6.0,3.0,1.0,1.0,1
4873,91.123962402,55.0,15.0,22.0,4.0,2.0,0.0,0.0,1
4874,66.809997559,37.5,0.0,62.0,5.0,1.0,0.0,0.0,0
4875,69.318868001,45.0,0.0,54.0,7.0,2.0,0.0,0.0,0
4876,74.597998047,40.4,10.0,76.0,6.0,2.0,1.0,0.0,1
4877,122.04597778,36.4,0.0,52.0,6.0,1.0,0.0,0.0,0
4878,67.773950195,38.0,0.0,20.0,3.0,2.0,0.0,0.0,0
4879,97.828991699,34.5,25.0,80.0,1.0,2.0,1.0,0.0,1
4880,75.638970947,49.0,0.0,46.0,8.0,3.0,0.0,0.0,0
4881,78.871948242,45.0,0.0,40.0,8.0,7.0,1.0,1.0,0
4882,112.59799805,63.0,20.25,72.0,8.0,4.0,1.0,1.0,1
4883,63.123962402,35.4,4.0,80.0,2.0,3.0,1.0,0.0,1
4884,42.311993408,39.4,0.0,30.0,5.0,2.0,0.0,1.0,0
4885,52.391973877,42.2,15.0,72.0,9.0,3.0,1.0,0.0,1
4886,73.597998047,33.0,0.0,46.0,6.0,5.0,1.0,1.0,0
4887,21.669998169,35.0,0.0,38.0,4.0,1.0,0.0,0.0,0
4888,100.19196777,0.0,23.0,68.0,7.0,3.0,1.0,1.0,2
4889,163.49194336,49.2,33.0,62.0,7.0,4.0,1.0,0.0,1
4890,101.84597778,35.6,19.0,58.0,8.0,5.0,1.0,1.0,1
4891,74.659973145,34.5,0.0,48.0,4.0,1.0,0.0,0.0,0
4892,65.597998047,73.9,0.0,40.0,9.0,2.0,1.0,0.0,0
4893,74.837969971,38.0,25.0,78.0,4.0,2.0,1.0,0.0,1
4894,94.19797363299999,41.34699707,4.9899978638,54.0,7.0,7.0,1.0,1.0,1
4895,84.547998047,45.3,0.0,28.0,4.0,6.0,1.0,1.0,0
4896,87.828967285,47.0,12.0,46.0,6.0,3.0,1.0,1.0,1
4897,31.697998047,36.5,10.0,52.0,8.0,6.0,0.0,0.0,1
4898,92.39196777299999,38.2,0.0,40.0,1.0,1.0,0.0,0.0,0
4899,83.909973145,57.0,0.0,42.0,3.0,2.0,0.0,0.0,0
4900,74.836649577,45.0,10.0,66.0,6.0,3.0,1.0,1.0,1
4901,73.597998047,0.0,0.0,78.0,5.0,2.0,1.0,0.0,2
4902,93.19799804700001,63.6,30.25,66.0,1.0,1.0,0.0,0.0,1
4903,77.363977051,35.0,0.0,48.0,2.0,1.0,0.0,0.0,0
4904,151.54593506,36.2,28.0,70.0,6.0,3.0,1.0,0.0,1
4905,61.157958984,38.0,0.0,64.0,9.0,2.0,1.0,0.0,0
4906,109.17221408,54.666666667,26.0,54.0,6.0,2.0,1.0,0.0,1
4907,71.813989258,4.5,0.0,,,,,,2
4908,64.809997559,45.0,15.25,36.0,5.0,3.0,0.0,1.0,1
4909,22.071990966999998,48.0,0.0,28.0,1.0,7.0,1.0,1.0,0
4910,68.961987305,40.0,20.5,52.0,6.0,6.0,1.0,1.0,1
4911,122.61595459,43.84699707,1.4969993591,58.0,6.0,3.0,1.0,1.0,0
4912,74.809997559,45.0,0.0,38.0,5.0,3.0,0.0,1.0,0
4913,68.569946289,40.0,0.0,78.0,1.0,1.0,0.0,0.0,0
4914,68.881970215,0.0,19.0,56.0,1.0,2.0,1.0,0.0,2
4915,74.371948242,35.4,0.0,38.0,6.0,1.0,0.0,0.0,0
4916,76.34197998,34.6,25.0,70.0,5.0,3.0,1.0,0.0,1
4917,75.058959961,34.0,29.989990234,78.0,1.0,2.0,0.0,0.0,1
4918,95.99799804700001,35.3,0.0,56.0,9.0,8.0,1.0,1.0,0
4919,53.255963135,45.0,34.8,50.0,2.0,2.0,0.0,1.0,1
4920,7.0,0.0,0.0,,,,,,2
4921,65.338980103,50.7,5.0,52.0,3.0,2.0,0.0,0.0,1
4922,90.12896118200001,27.009994507,11.0,66.0,3.0,1.0,0.0,0.0,1
4923,87.023986816,40.0,0.0,58.0,3.0,2.0,0.0,1.0,0
4924,7.0,0.0,0.0,20.0,1.0,2.0,1.0,0.0,2
4925,77.871948242,55.4,25.0,50.0,9.0,1.0,0.0,0.0,1
4926,13.034996032999999,45.0,0.0,32.0,2.0,2.0,1.0,0.0,0
4927,68.83897094699999,0.0,0.0,64.0,4.0,2.0,1.0,0.0,2
4928,78.547949219,37.4,15.75,72.0,7.0,2.0,1.0,0.0,1
4929,93.39196777299999,64.2,25.0,82.0,5.0,4.0,1.0,1.0,1
4930,103.56994629,35.0,2.8571428571,54.0,7.0,5.0,1.0,0.0,0
4931,83.08897094699999,43.0,16.0,52.0,6.0,2.0,1.0,0.0,1
4932,68.097998047,35.9,10.675,60.0,1.0,1.0,0.0,0.0,1
4933,96.463989258,0.0,15.0,38.0,1.0,3.0,0.0,0.0,2
4934,86.32895507799999,57.5,13.5,54.0,7.0,5.0,0.0,1.0,1
4935,59.297998047,45.0,0.0,48.0,3.0,2.0,0.0,0.0,0
4936,83.59196777300001,35.0,0.0,56.0,6.0,2.0,1.0,0.0,0
4937,40.282995605,0.0,0.0,76.0,8.0,2.0,1.0,0.0,2
4938,39.736643473,35.0,0.0,52.0,2.0,1.0,0.0,0.0,0
4939,63.066640218,45.0,15.0,32.0,1.0,2.0,1.0,0.0,1
4940,73.148968506,4.6,0.0,74.0,2.0,4.0,1.0,0.0,2
4941,131.05697632,36.4,15.0,54.0,9.0,2.0,1.0,0.0,1
4942,109.49196777,33.6,0.0,48.0,5.0,4.0,0.0,1.0,0
4943,29.728991699,40.7,25.0,84.0,5.0,8.0,1.0,1.0,1
4944,97.845977783,61.4,14.5,54.0,9.0,4.0,1.0,1.0,1
4945,134.89797363,2.3,29.949996948000003,84.0,6.0,2.0,1.0,0.0,1
4946,114.8989624,51.339996338,25.0,56.0,4.0,5.0,1.0,1.0,1
4947,80.46999783,35.0,8.8888888889,30.0,1.0,1.0,0.0,0.0,1
4948,134.34197998,57.4,0.0,58.0,9.0,3.0,1.0,0.0,0
4949,73.741967773,26.6,15.0,58.0,9.0,5.0,1.0,1.0,1
4950,87.659973145,0.0,10.0,74.0,2.0,3.0,1.0,0.0,2
4951,154.14196777,0.0,0.0,58.0,9.0,3.0,0.0,1.0,2
4952,134.00891724,41.8,12.5,20.0,5.0,2.0,1.0,0.0,1
4953,63.391973877,48.2,0.0,68.0,8.0,4.0,1.0,0.0,0
4954,90.397998047,61.2,0.0,30.0,5.0,7.0,1.0,1.0,0
4955,79.845977783,35.0,30.0,32.0,5.0,5.0,1.0,0.0,1
4956,72.597998047,56.0,4.575,44.0,7.0,3.0,1.0,1.0,1
4957,102.39196777,0.0,5.0,46.0,9.0,4.0,1.0,1.0,2
4958,64.659973145,44.0,0.0,30.0,9.0,1.0,0.0,0.0,0
4959,63.409973145,35.0,0.0,20.0,1.0,1.0,0.0,0.0,0
4960,80.597998047,43.3,20.0,78.0,6.0,2.0,1.0,0.0,1
4961,108.16195068,48.6,23.0,38.0,6.0,3.0,0.0,1.0,1
4962,73.291967773,38.2,15.0,38.0,6.0,7.0,1.0,1.0,1
4963,62.318874783000005,45.0,0.0,56.0,3.0,4.0,1.0,0.0,0
4964,75.253723145,0.0,0.0,56.0,5.0,1.0,0.0,0.0,2
4965,141.39794922,66.6,17.75,50.0,6.0,4.0,1.0,1.0,1
4966,108.53897095,43.2,25.0,40.0,6.0,2.0,1.0,0.0,1
4967,132.09796143,52.1,26.25,72.0,6.0,4.0,1.0,0.0,1
4968,70.409973145,45.0,0.0,76.0,4.0,2.0,0.0,0.0,0
4969,89.148968506,0.0,0.0,74.0,1.0,1.0,0.0,0.0,2
4970,94.845977783,42.0,30.0,60.0,8.0,3.0,1.0,0.0,1
4971,77.971948242,28.5,16.0,38.0,4.0,2.0,0.0,0.0,1
4972,61.245983887,35.0,0.0,68.0,7.0,2.0,1.0,0.0,0
4973,59.586987305,44.2,25.0,46.0,7.0,7.0,1.0,1.0,1
4974,82.828961182,29.7,30.0,66.0,5.0,2.0,0.0,0.0,1
4975,66.069946289,50.0,10.0,44.0,1.0,1.0,0.0,0.0,1
4976,64.997998047,0.0,0.0,54.0,1.0,1.0,0.0,0.0,2
4977,7.0,35.0,0.0,40.0,1.0,3.0,1.0,1.0,0
4978,101.33895874,36.5,29.989990234,80.0,6.0,2.0,1.0,0.0,1
4979,64.63898010300001,32.2,20.0,62.0,6.0,2.0,0.0,1.0,1
4980,89.72194824200001,42.4,0.0,64.0,3.0,2.0,0.0,0.0,0
4981,90.95695800799999,38.954983520999996,24.949996948000003,54.0,6.0,4.0,1.0,1.0,1
4982,59.191992188,61.4,0.0,28.0,3.0,1.0,0.0,0.0,0
4983,95.24598388700001,35.0,0.0,62.0,8.0,1.0,0.0,0.0,0
4984,63.409973145,45.0,0.0,38.0,4.0,1.0,0.0,0.0,0
4985,74.471948242,35.0,44.949981689,86.0,6.0,2.0,1.0,0.0,1
4986,145.17891846,47.2,0.0,76.0,6.0,5.0,0.0,1.0,0
4987,83.097998047,40.0,20.0,54.0,4.0,3.0,0.0,0.0,1
4988,129.56498413,50.7,0.0,48.0,7.0,5.0,1.0,1.0,0
4989,103.80999756,55.0,0.0,44.0,2.0,2.0,1.0,0.0,0
4990,71.569946289,0.0,0.0,22.0,1.0,1.0,0.0,0.0,2
4991,102.77098389,0.0,0.0,68.0,7.0,5.0,1.0,0.0,2
4992,81.648968506,0.0,0.0,60.0,7.0,3.0,1.0,0.0,2
4993,87.597998047,0.0,20.25,38.0,7.0,3.0,1.0,1.0,2
4994,139.84790039,55.6,0.0,50.0,9.0,3.0,1.0,0.0,0
4995,100.35695801,65.4,0.0,32.0,6.0,3.0,0.0,0.0,0
4996,59.097998047,35.0,17.75,46.0,6.0,4.0,1.0,1.0,1
4997,27.45,23.5,0.0,64.0,2.0,2.0,0.0,1.0,0
4998,65.871960449,39.0,0.0,60.0,8.0,2.0,0.0,0.0,0
4999,89.838970947,63.7,0.0,54.0,6.0,3.0,0.0,1.0,0
5000,63.797998047,45.0,0.0,22.0,7.0,1.0,0.0,0.0,0
5001,21.809997559,0.0,0.0,94.0,3.0,3.0,1.0,0.0,2
5002,123.59799805,33.0,15.25,42.0,8.0,5.0,1.0,1.0,1
5003,63.373986816000006,40.0,0.0,32.0,4.0,1.0,0.0,0.0,0
5004,101.87298584,35.0,0.0,58.0,6.0,3.0,1.0,1.0,0
5005,89.659973145,46.0,0.0,,,,,,0
5006,27.0,0.0,0.0,32.0,5.0,1.0,0.0,0.0,2
5007,76.159973145,65.0,0.0,32.0,6.0,2.0,0.0,0.0,0
5008,78.691967773,43.8,0.0,18.0,1.0,1.0,0.0,0.0,0
5009,88.838970947,0.0,25.0,82.0,3.0,3.0,1.0,0.0,2
5010,160.88796387,0.0,0.0,56.0,3.0,1.0,0.0,0.0,2
5011,88.821984863,47.0,25.0,44.0,3.0,3.0,1.0,1.0,1
5012,96.29798584,37.4,25.0,46.0,7.0,3.0,1.0,0.0,1
5013,102.99597778,35.0,26.0,64.0,4.0,3.0,1.0,0.0,1
5014,153.73896484,63.7,0.0,44.0,4.0,2.0,0.0,1.0,0
5015,100.84597778,35.0,25.0,76.0,4.0,3.0,1.0,0.0,1
5016,119.27896118,51.6,10.0,60.0,3.0,1.0,0.0,0.0,1
5017,67.845986938,40.0,10.0,44.0,7.0,3.0,1.0,1.0,1
5018,76.34197998,40.2,0.0,70.0,6.0,5.0,1.0,0.0,0
5019,69.81196289100001,46.159997559,0.0,74.0,8.0,3.0,1.0,0.0,0
5020,76.597998047,37.689990234,10.675,80.0,2.0,4.0,1.0,0.0,1
5021,112.84597778,36.4,25.0,26.0,1.0,1.0,0.0,0.0,1
5022,52.923309326,10.0,6.666666666699999,,,,,,1
5023,71.720980835,0.0,30.0,58.0,6.0,3.0,0.0,1.0,2
5024,67.373986816,0.0,0.0,70.0,1.0,1.0,0.0,0.0,2
5025,39.491973877,0.0,0.0,80.0,4.0,4.0,1.0,1.0,2
5026,118.39799805,45.0,20.25,32.0,8.0,4.0,0.0,0.0,1
5027,26.891998291,51.3,0.0,58.0,6.0,2.0,0.0,0.0,0
5028,97.138970947,59.4,25.0,46.0,1.0,1.0,0.0,0.0,1
5029,69.96597900399999,0.0,0.0,58.0,1.0,2.0,0.0,0.0,2
5030,82.538970947,53.0,30.0,50.0,4.0,3.0,0.0,1.0,1
5031,58.845986938,30.6,0.0,34.0,3.0,2.0,0.0,0.0,0
5032,67.569946289,40.0,0.0,44.0,6.0,4.0,1.0,1.0,0
5033,61.373986816000006,40.9,0.0,60.0,6.0,3.0,1.0,0.0,0
5034,67.769995117,0.0,0.0,76.0,5.0,1.0,0.0,0.0,2
5035,28.897998046999998,0.0,20.25,82.0,1.0,2.0,0.0,1.0,2
5036,60.838980103000004,30.0,0.0,50.0,8.0,5.0,1.0,0.0,0
5037,22.071990966999998,45.0,0.0,72.0,3.0,6.0,1.0,1.0,0
5038,53.809997558999996,35.0,10.0,58.0,1.0,2.0,0.0,0.0,1
5039,129.84593506,48.4,25.0,52.0,8.0,4.0,1.0,1.0,1
5040,102.07194824,55.0,0.0,52.0,5.0,3.0,1.0,0.0,0
5041,71.197998047,45.0,0.0,24.0,1.0,2.0,0.0,0.0,0
5042,101.97194824,40.9,13.0,36.0,6.0,3.0,1.0,1.0,1
5043,86.491967773,32.2,20.0,78.0,1.0,1.0,0.0,0.0,1
5044,140.34696045,0.0,14.5,62.0,1.0,1.0,0.0,0.0,2
5045,84.659973145,80.0,10.0,80.0,1.0,1.0,0.0,0.0,1
